Page #,Citation,Entry,Type,Wikidata ID,Notes,Annotator,Paragraph #,Start,End
382,,Ibsen,person,Q36661,,IT,9,55,65
382,,Luca della Robbia,person,,,ERW,10,57,74
382,,Signorelli,person,,,ERW,7,47,57
383,,Benn,person,Q4648505,Friend of Berensons,IT,9,40,46
383,,Benn,person,Q4648505,Friend of Berensons,IT,4,55,69
383,,Bernhard,person,Q359047,,IT,7,174,182
383,,Bernhard,person,Q359047,,IT,1,256,264
383,,Bernhard,person,Q359047,,IT,2,302,310
383,,Bernhard,person,Q359047,,IT,7,82,90
383,,Christina,person,Q88466476,,IT,3,187,191
383,,Christina,person,Q88466476,,IT,1,61,65
383,,Forbes,person,Q3065143,,IT,1,203,211
383,,Settignano,person,,,ERW,9,116,126
383,,Vernon Lee’s,person,Q2669614,,ERW,7,23,35
384,,Benson,person,Q246953,Friend of Berensons,IT,4,89,94
384,,Berenson,person,Q359047,,IT,8,54,60
384,,Christina,person,Q88466476,,IT,2,161,165
384,,Christina,person,Q88466476,,IT,12,124,128
384,,Willard,person, Q450197 or Q28549741,,ERW,15,5,12
385,,Christina,person,Q88466476,,IT,12,8,12
385,,Christina,person,Q88466476,,IT,14,60,64
385,,Christina,person,Q88466476,,IT,3,0,7
385,,Costa,person,Q19997507,,ERW,5,0,5
385,,Costa,person,Q19997507,,ERW,15,10,15
385,,James,person,,,ERW,15,82,87
385,,Jenkins,person,N/A,,ERW,11,8,15
385,,Loeser,person,Q19665336,,ERW,15,96,102
385,,Pissaro,person,Q134741,,ERW,15,54,61
385,,Ruccellai,person,Q923702,,ERW,3,26,35
385,,Signor Fabbri,person,,,ERW,15,25,38
386,,Benn,person,Q4648505,Friend of Berensons,IT,4,18,24
386,,Bernhard,person,Q359047,,IT,1,0,8
386,,Bernhard,person,Q359047,,IT,5,287,295
386,,Bernhard,person,Q359047,,IT,8,0,8
386,,Christina,person,Q88466476,,IT,3,65,82
386,,Fabbri,person,Q98804321,,IT,5,10,15
386,,Frizzoni,person,Q1555828,,IT,2,201,218
386,,Frizzoni,person,Q1555828,,IT,14,20,38
386,,Loeser,person,Q19665336,,ERW,4,66,72
386,,Loeser,person,Q19665336,,ERW,9,13,19
386,,Miss Lohse,person,N/A,,ERW,5,38,48
386,,Mme Zucchelli,person,N/A,,ERW,5,12,25
386,,Youngs,person,N/A,,ERW,6,44,50
387,,Benn,person,Q4648505,Friend of Berensons,IT,1,35,42
387,,Bernhard,person,Q359047,,IT,21,17,25
387,,Bernhard,person,Q359047,,IT,1,29,37
387,,Bernhard,person,Q359047,,IT,2,42,50
387,,Bernhard,person,Q359047,,IT,6,45,53
387,,Bernhard,person,Q359047,,IT,9,41,49
387,,Costa,person,Q19997507,,ERW,3,68,73
387,,Fabbri,person,Q98804321,,IT,3,47,53
387,,Forbes,person,Q3065143,,IT,2,1178,1186
387,,Frizzoni,person,Q1555828,,IT,10,18,36
387,,Hermann Grimm,person,Q65292,,IT,1,27,42
387,,Hermann Grimm,person,Q65292,,IT,3,212,226
387,,Loeser,person,Q19665336,,ERW,3,26,32
387,,Mediaeval,person,,,ERW,9,171,180
387,,Miss Lohse,person,N/A,,ERW,8,6,16
388,,Benn,person,Q4648505,Friend of Berensons,IT,2,647,654
388,,Bernhard,person,Q359047,,IT,11,0,8
388,,Bernhard,person,Q359047,,IT,2,23,31
388,,Bernhard,person,Q359047,,IT,9,55,63
388,,Browning,person,Q233265,,IT,10,52,57
388,,Browning,person,Q233265,,IT,2,27,32
388,,Bywater,person,Q458401,,IT,3,103,110
388,,James,person,,,ERW,3,111,116
388,,Mediaeval,person,,,ERW,2,171,180
388,,Ray,person,Q7298165,,ERW,3,335,338
389,,Bernhard,person,Q359047,,IT,6,15,23
389,,Bernhard,person,Q359047,,IT,2,15,23
389,,Bernhard,person,Q359047,,IT,7,16,24
389,,Bernhard,person,Q359047,,IT,5,42,50
389,,Burke,person,Q4892968,,IT,8,44,53
389,,Bywater,person,Q458401,,IT,3,175,183
389,,Bywater,person,Q458401,,IT,2,121,125
389,,Bywater,person,Q458401,,IT,4,278,285
389,,Bywater,person,Q458401,,IT,9,23,30
389,,Costa,person,Q19997507,,ERW,8,0,5
389,,Fabbri,person,Q98804321,,IT,8,4,12
389,,Fabbri,person,Q98804321,,IT,8,44,52
389,,Forbes,person,Q3065143,,IT,10,58,66
389,,Miss Lohse,person,N/A,,ERW,12,31,41
390,,Bernhard,person,Q359047,,IT,6,106,114
390,,Bernhard,person,Q359047,,IT,9,0,8
390,,Bernhard,person,Q359047,,IT,12,164,172
390,,Bernhard,person,Q359047,,IT,1,26,34
390,,Bernhard,person,Q359047,,IT,2,164,172
390,,Bywater,person,Q458401,,IT,9,33,40
390,,Bywater,person,Q458401,,IT,7,10,17
390,,Carl Frey,person,Q5743139,,IT,3,222,231
390,,Comparetti,person,Q1158982,,IT,10,12,18
390,,Costa,person,Q19997507,,ERW,15,0,5
390,,Forbes,person,Q3065143,,IT,9,17,25
390,,Symonds,person,,,ERW,14,20,27
390,,Theodore Davis,person,Q1348898,,ERW,9,19,33
391,,Bernhard,person,Q359047,,IT,2,334,342
391,,Bernhard,person,Q359047,,IT,10,97,105
391,,Bernhard,person,Q359047,,IT,44,22,30
391,,Bernhard,person,Q359047,,IT,6,15,23
391,,Bernhard,person,Q359047,,IT,2,14,22
391,,Carl Frey,person,Q5743139,,IT,5,16,22
391,,Davis,person,Q1348898,,IT,10,35,53
391,,Miss Lohse,person,N/A,,ERW,4,19,29
391,,Vernon Lee,person,Q2669614,,ERW,15,31,41
392,,Bernhard,person,Q359047,,IT,3,0,8
392,,Bernhard,person,Q359047,,IT,4,15,23
392,,Feilding,person,Q105609334,,IT,10,272,282
392,,Mikes,person,Q839369,Michael Fields,ERW,3,94,99
392,,Signorelli,person,,,ERW,8,67,77
392,,Vernon Lee,person,Q2669614,,ERW,2,31,41
393,,Bernhard,person,Q359047,,IT,2,9,17
393,,Bernhard,person,Q359047,,IT,5,0,8
393,,Bernhard,person,Q359047,,IT,7,0,8
393,,Bernhard,person,Q359047,,IT,13,14,22
393,,Bernhard,person,Q359047,,IT,7,0,8
393,,Edward Clifford,person,Q99734213,,IT,2,592,601
393,,Frizzoni,person,Q1555828,,IT,6,14,22
393,,Michael,person,,,ERW,10,7,14
393,,Michael,person,,,ERW,10,184,191
393,,Michael Field,person,Q839369,,ERW,2,7,20
393,,Michaels,person,,,ERW,7,11,19
393,,Mikes,person,Q839369,Michael Fields,ERW,3,62,67
394,,B.F.C.C.,person,Q21531787,,IT,15,5,13
394,,Baldwin,person,,,IT,3,12,20
394,,Bernhard,person,Q359047,,IT,17,41,49
394,,Bernhard,person,Q359047,,IT,2,41,49
394,,Bernhard,person,Q359047,,IT,6,46,54
394,,Bernhard,person,Q359047,,IT,8,232,240
394,,Burke,person,Q4892968,,IT,8,122,131
394,,Christina,person,Q88466476,,IT,6,2,7
394,,Donatello,person,Q37562,,IT,3,38,43
394,,Michael Field,person,Q839369,,ERW,3,7,20
394,,Mikes,person,Q839369,Michael Fields,ERW,5,30,35
395,,Andrea della Robbia,person,Q195655,,IT,5,0,8
395,,Bernhard,person,Q359047,,IT,2,232,240
395,,Bernhard,person,Q359047,,IT,4,0,8
395,,Cortona,person,Q52080,,IT,10,83,92
395,,Cortona,person,Q52080,,IT,3,43,52
395,,Garibaldi,person,,No wikidata for Piazza Garibaldi of Cortona,IT,1,28,36
395,,Jenkins,person,N/A,,ERW,5,77,84
395,,Mikes,person,Q839369,Michael Fields,ERW,1,40,45
395,,Mikes,person,Q839369,Michael Fields,ERW,2,48,53
395,,Signorelli,person,,,ERW,8,28,38
395,,Signorelli,person,,,ERW,11,28,38
396,,Andrea della Robbia,person,Q195655,,IT,10,12,20
396,,Bernhard,person,Q359047,,IT,6,0,8
396,,Castiglione Fiorentino,person,Q52074,,IT,2,65,75
396,,Castiglione Fiorentino,person,Q52074,,IT,12,5,15
396,,Mikes,person,Q839369,Michael Fields,ERW,12,4,9
396,,Mikes,person,Q839369,Michael Fields,ERW,14,23,28
396,,Saw Mancini,person,,,ERW,7,0,11
396,,Signorelli,person,,,ERW,2,28,38
396,,Signorelli,person,,,ERW,10,8,18
396,,Signorelli Nativity,person,,,ERW,7,58,77
397,,Bernhard,person,Q359047,,IT,3,0,8
397,,Bernhard,person,Q359047,,IT,7,40,48
397,,Manette Salomon,person,,,ERW,5,11,26
397,,Mikes,person,Q839369,Michael Fields,ERW,6,24,29
397,,S. Pietro,person,,,ERW,6,33,42
397,,Signorelli,person,,,ERW,3,17,27
397,,Vasari,person,Q128027,,ERW,4,124,130
398,,Bernhard,person,Q359047,,IT,6,33,41
398,,Michael Field,person,Q839369,,ERW,10,46,59
398,,Mikes,person,Q839369,Michael Fields,ERW,6,5,10
398,,Pontormo,person,Q207929,,ERW,2,174,182
398,,Santa Maria Maggiore,person,,,ERW,5,0,20
399,,B.F.C.C.,person,Q21531787,,IT,2,5,13
399,,B.F.C.C.,person,Q21531787,,IT,6,116,124
399,,Bernhard,person,Q359047,,IT,11,0,8
399,,Bridges,person,Q925991,,IT,4,42,52
399,,Caracalla,person,Q502098,,IT,2,64,70
399,,Emma,person,,Mary's maid,IT,8,0,5
399,,Michael,person,,,ERW,4,44,51
399,,Ray,person,Q7298165,,ERW,5,232,235
400,,Augustus,person,Q1405,,IT,2,17,25
400,,Bernhard,person,Q359047,,IT,5,172,180
400,,Bernhard,person,Q359047,,IT,8,0,8
400,,Bernhard,person,Q359047,,IT,3,78,86
400,,Borgia,person,Q187998,,IT,11,127,134
400,,Doria,person,Q3890211,,IT,15,33,44
400,,Keats,person,Q82083,,ERW,5,140,145
400,,Prof. Klein ,person,N/A,,ERW,10,11,16
400,,Mediaeval,person,,,ERW,10,97,106
400,,Michael,person,,,ERW,8,37,44
400,,Michael,person,,,ERW,11,62,69
400,,Michael Field,person, Q839369,,ERW,4,0,13
400,,Raphael,person,Q5597,,ERW,6,13,20
400,,S. Paolo,person,,,ERW,5,109,117
400,,Shelley,person,,,ERW,5,150,157
400,,Velasquez,person,Q297,,ERW,9,120,129
401,,Bernhard,person,Q359047,,IT,3,11,19
401,,Bernhard,person,Q359047,,IT,5,0,8
401,,Bernhard,person,Q359047,,IT,8,0,8
401,,Bernhard,person,Q359047,,IT,13,0,8
401,,Hertz,person,,No wikidata - Maria Hertz?,IT,1,21,37
401,,M. Guillaume,person,,,ERW,5,152,164
401,,Michael Field,person,Q839369,,ERW,6,45,58
401,,S. Peter’s,person,,,ERW,10,106,116
402,,Bernhard,person,Q359047,,IT,2,0,8
402,,Bernhard,person,Q359047,,IT,9,81,89
402,,Corsini,person,Q2266081,,IT,14,5,14
402,,Donna Laura Minghetti,person,Q3827715,,IT,5,47,58
402,,Field,person,Q839369,,IT,11,28,35
402,,Leonardo,person,,,ERW,8,70,78
402,,Michael,person,,,ERW,9,5,12
402,,Miss Bliss,person,N/A,,ERW,5,29,39
402,,Rospigliosi,person,Q1817132,,ERW,2,0,11
402,,S. Onofrio,person,,,ERW,10,61,71
402,,S. Pietro,person,,,ERW,9,37,46
402,,S. Pietro Montorio,person,,,ERW,10,41,59
402,,S. Stefano Rotondo,person,,,ERW,10,21,39
403,,Albano,person,Q849448,,IT,32,0,8
403,,Bernhard,person,Q359047,,IT,1,71,79
403,,Bernhard,person,Q359047,,IT,2,150,158
403,,Bernhard,person,Q359047,,IT,3,73,81
403,,Bernhard,person,Q359047,,IT,7,75,83
403,,Browning,person,Q233265,,IT,5,74,79
403,,Marion Crawford,person,,,ERW,10,215,230
403,,Michael Field,person,Q839369,,ERW,6,25,38
403,,Ray,person,Q7298165,,ERW,5,19,22
403,,Ryan,person,N/A,,ERW,10,55,59
403,,Ryan,person,N/A,,ERW,10,156,160
404,,a Vittorio Crivelli,person,Q1349738,,IT,7,18,25
404,,Bartolomeo Vivarinis,person,Q456971,,IT,14,0,8
404,,Crivelli,person,Q348024,,IT,13,57,63
404,,Crivelli,person,Q348024,,IT,3,317,323
404,,Crivelli,person,Q1349738,,IT,2,317,323
404,,Massa Fermana,person,,,ERW,7,19,32
404,,Rondinelli,person,Q1409601,,ERW,11,13,23
404,,Torre di Palma,person,Q113579008,,ERW,12,17,31
405,,Bernhard,person,Q359047,,IT,5,0,8
405,,Field,person,Q839369,,IT,12,31,44
405,,Field,person,Q839369,,IT,3,70,82
405,,Michael,person,,,ERW,3,149,156
405,,Signor Gianuzzi,person,,,ERW,6,34,49
406,,Bernhard,person,Q359047,,IT,2,76,84
406,,Cathedral,person,Q52861,,IT,2,224,230
406,,Michael Field,person,Q839369,,ERW,6,1,14
406,,Michael Field,person,Q839369,,ERW,11,0,13
407,,Bernhard,person,Q359047,,IT,1,6,14
407,,Bernhard,person,Q359047,,IT,2,39,47
407,,Bernhard,person,Q359047,,IT,8,21,29
407,,Celana,person,Q100143,,IT,2,5,14
407,,Mikes,person,Q839369,Michael Fields,ERW,3,63,68
407,,Moroni,person,Q504949,,ERW,9,11,17
407,,Piccinelli,person,N/A,Giovanni Piccinelli,ERW,5,56,66
407,,Roncagli,person,N/A,,ERW,8,39,47
407,,Signor Piccinelli,person,,,ERW,3,29,46
408,,Brera,person,Q150066,,IT,7,56,66
408,,Frizzoni,person,Q1555828,,IT,15,28,36
408,,Helen Hopekirk,person,Q5702488,,IT,2,521,536
408,,Maude Mosher,person,,,ERW,15,11,23
408,,Met Frizzoni,person,,,ERW,3,0,12
408,,Ray,person,Q7298165,,ERW,16,30,33
408,,Vittadini,person,N/A,,ERW,3,17,26
409,,Alcazar,person,Q2832100,,IT,5,42,49
409,,Bernhard,person,Q359047,,IT,11,12,20
409,,Burke,person,Q4892968,,IT,3,18,27
409,,Burke,person,Q4892968,,IT,14,33,41
409,,Burke,person,Q4892968,,IT,14,117,125
409,,Culpp,person,,Artist?,IT,6,2,10
409,,Degas,person,Q46373,,IT,3,46,51
409,,Durand-Ruel,person,Q649052,,IT,2,162,166
409,,Durand-Ruel,person,Q649052,,IT,3,118,122
409,,Helen Hopekirk,person,Q5702488,,IT,6,33,51
409,,Helen Hopekirk,person,Q5702488,,IT,7,34,48
409,,Maude,person,,,ERW,4,52,57
409,,Maude,person,,,ERW,13,24,29
409,,Michael,person,,,ERW,9,0,7
409,,Pissaro,person,Q134741,,ERW,2,132,139
410,,Bernhard,person,Q359047,,IT,5,44,52
410,,Bernhard,person,Q359047,,IT,7,28,36
411,,Bernhard,person,Q359047,,IT,9,10,18
411,,Bernhard,person,Q359047,,IT,2,10,18
411,,Cathedral,person,Q585947,,IT,12,86,93
411,,Pennell,person,Q1389068,,ERW,2,123,130
412,,Beccafumi,person,Q455712,,IT,6,0,8
412,,Bernardino da Mariotto,person,Q2898920,,IT,3,266,273
412,,Bernhard ,person,Q359047,,IT,11,20,28
412,,Louis XIV,person,,,ERW,5,148,157
413,,Cariani,person,Q976391,,IT,3,465,486
413,,Cathedral,person,Q44562,,IT,5,172,185
413,,Giulio Campis,person,Q1528003,,IT,1,481,487
413,,Sigmund,person,,,ERW,13,201,208
414,,Glyptothek,person,Q162077,,IT,3,33,50
414,,Hutchins Hapgood,person,Q14954804,,IT,10,29,40
414,,Norman Hapgood,person,Q103861124,,ERW,11,0,14
414,,Polidoro Lanziani,person,Q3907293,,ERW,5,46,63
414,,Senbach,person,,,ERW,2,44,51
414,,Siegfried,person,,,ERW,5,71,80
414,,Wagner,person,Q1511,,ERW,12,81,87
415,,Bernhard,person,Q359047,,IT,3,124,132
415,,Frau Sucher,person,Q7367128,,IT,4,16,24
415,,Tristan and Isolde,person,Q335367,,ERW,13,13,20
416,,Tannhäuser,person,,,ERW,8,13,23
417,,Berenson,person,Q359047,,IT,3,20,26
417,,Bush,person,,Friend of Berensons,IT,6,58,64
417,,Hapgood,person,Q14954804,,IT,2,312,321
417,,John Robertson,person,Q19325655,maybe,ERW,13,19,33
417,,Maude Mosher,person,,,ERW,13,0,12
418,,Aquila Nera,person,,"Hotel, no wikidata",IT,9,5,13
418,,Berenson,person,Q359047,,IT,2,56,63
418,,Bernhard,person,Q359047,,IT,6,0,8
418,,Hapgood,person,Q14954804,,IT,10,19,23
419,,Bernhard,person,Q359047,,IT,2,155,163
419,,Catulle Mendès,person,Q971215,,IT,2,27,43
419,,Tullio Lombardi,person,Q1350301,,ERW,4,153,168
420,,Browning,person,Q233265,,IT,12,10,15
421,,Bernhard,person,Q359047,,IT,3,137,145
421,,Castelfranco,person,Q29352,,IT,8,7,16
421,,Cima,person,Q8453,,IT,7,42,51
421,,Cima,person,Q8453,,IT,3,42,48
421,,Colalto,person,Q3682684,,IT,4,37,44
421,,Hapgood,person,Q14954804,,IT,3,36,40
421,,Massingham,person,,,ERW,19,26,36
421,,Mlle Jakowski,person,N/A,,ERW,21,19,32
421,,Saw Cittadella,person,,,ERW,8,0,14
421,,Susegana,person,,,ERW,15,31,39
422,,Bernhard,person,Q359047,,IT,4,0,8
422,,Bernhard,person,Q359047,,IT,7,0,8
422,,Bernhard,person,Q359047,,IT,9,0,8
422,,Bernhard,person,Q359047,,IT,2,0,8
422,,Cima,person,Q8453,,IT,5,21,27
422,,Doge,person,Q189883,,IT,1,51,56
422,,Hapgood,person,Q14954804,,IT,5,85,89
422,,Henry Layard,person,Q275013,,IT,9,29,43
422,,Marion,person,,,ERW,9,22,28
422,,Marion Lawrence,person,,,ERW,2,12,27
422,,Mary,person,,,ERW,4,51,55
422,,Ray,person,Q7298165,,ERW,4,0,3
422,,Ruth Mercier,person,N/A,,ERW,6,98,110
422,,S. Maria,person,,,ERW,12,18,26
423,,Bernhard,person,Q359047,,IT,4,131,139
423,,Goldoni,person,Q165534,,IT,8,0,10
423,,Madonna dell’Orto,person,,,ERW,12,25,42
423,,Marion,person,,,ERW,10,12,18
423,,Schiavone,person,,,ERW,5,55,64
423,,Torcello,person,Q52441,,ERW,9,29,37
423,,Vaughan Williams,person,Q207947,,ERW,7,19,35
423,,Willy Peel,person,Q125254,,ERW,7,4,14
424,,Afternoon S. Caterina,person,Q3585408,,IT,23,27,42
424,,Bernhard,person,Q359047,,IT,4,0,8
424,,Bernhard,person,Q359047,,IT,4,171,179
424,,Bernhard,person,Q359047,,IT,8,75,83
424,,Doge,person,Q189883,,IT,2,12,17
424,,Doge,person,Q189883,,IT,2,77,82
424,,Goldoni,person,Q165534,,IT,4,5,21
424,,Horatio Brown,person,Q3786754,,IT,6,35,42
424,,Marion,person,,,ERW,9,27,33
424,,Mercier,person,,,ERW,4,24,31
424,,S. Alvise,person,Q88980853,,ERW,8,42,51
425,,Bernhard,person,Q359047,,IT,4,0,8
425,,Jackowska,person,N/A,,ERW,5,24,33
425,,Lowndes,person,,,ERW,1,126,133
425,,Lowndes,person,,,ERW,2,166,173
426,,Balzac,person,Q9711,,IT,4,5,13
426,,Bernhard,person,Q359047,,IT,8,60,68
426,,Bernhard,person,Q359047,,IT,14,0,8
426,,Goldoni,person,Q165534,,IT,10,61,68
426,,Goldoni,person,Q165534,,IT,20,21,33
426,,Guarizzo,person,,No wikidata,IT,7,11,18
426,,Horatio Brown,person,Q3786754,,IT,2,35,42
426,,Licinio,person,,,ERW,14,26,33
426,,Madonna dell’Orto,person,,,ERW,13,59,76
426,,Marion,person,,,ERW,7,59,65
426,,S. Giacomo dell’Orio,person,Q1150698,Venice,ERW,17,35,55
426,,S. Polo,person,,,ERW,2,12,19
426,,S. Silvestro,person,,,ERW,2,21,33
426,,S. Stefano,person,,,ERW,2,0,10
426,,S. Zaccaria,person,,,ERW,18,0,11
426,,Savoldo,person,,,ERW,14,14,21
427,,Bernhard,person,Q359047,,IT,2,0,8
427,,Bernhard,person,Q359047,,IT,5,29,37
427,,Bernhard,person,Q359047,,IT,17,0,8
427,,Goldoni,person,Q165534,,IT,1,204,208
427,,Jackowska,person,N/A,,ERW,3,26,35
427,,Marion,person,,,ERW,4,10,16
427,,Marion,person,,,ERW,14,10,16
427,,Mercier,person,,,ERW,3,9,16
427,,Mercier,person,,,ERW,10,15,22
427,,Mlle Jackowska,person,N/A,,ERW,10,27,41
427,,Mlle Mercier,person,N/A,,ERW,23,19,31
427,,Morelli,person,Q923703,,ERW,12,20,27
427,,Ruth Mercier,person,N/A,,ERW,8,18,30
427,,S. Marziale,person,Q690779,Venice,ERW,16,23,34
427,,S. Pietro,person,,,ERW,25,54,63
427,,S. Sebastiano,person,,,ERW,2,47,60
427,,S. Trovaso,person,,,ERW,2,32,42
427,,Spinea,person,,,ERW,26,19,25
427,,Spinea,person,,,ERW,28,29,35
428,,Bernhard,person,Q359047,,IT,5,0,8
428,,Bernhard,person,Q359047,,IT,10,0,8
428,,Bernhard,person,Q359047,,IT,3,87,95
428,,da Verona,person,Q5448743,,IT,1,507,514
428,,Giov,person,,Artist whose name she couldn't decipher,IT,13,166,172
428,,Mantova,person,,,ERW,11,15,22
428,,Tiepolo,person,Q435316,,ERW,10,8,15
428,,Tiepolo,person,Q435316,,ERW,14,143,150
428,,Venetus,person,N/A,,ERW,10,71,78
429,,Bernhard,person,Q359047,,IT,6,40,48
429,,Bernhard,person,Q359047,,IT,10,24,32
429,,Mantegna,person,,,ERW,5,257,265
429,,Mantova,person,,,ERW,6,151,158
429,,Tullio Lombardi’s,person,Q1350301,,ERW,5,166,183
430,,Bernhard,person,Q359047,,IT,7,8,16
430,,Bernhard,person,Q359047,,IT,9,0,8
430,,Bernhard,person,Q359047,,IT,3,0,8
430,,Bernhard ,person,Q77184,,IT,8,5,23
430,,S. Maria,person,,,ERW,12,17,25
430,,S. Zeno,person,,,ERW,8,88,95
431,,Bernhard,person,Q359047,,IT,8,39,47
431,,Bernhard,person,Q359047,,IT,10,0,8
431,,Mantova,person,,,ERW,31,22,29
431,,S. Maria,person,,,ERW,14,0,8
431,,S. Paolo,person,,,ERW,14,20,28
431,,S. Siro e Libera,person,,,ERW,21,0,16
431,,S. Tommaso,person,,,ERW,14,30,40
431,,S. Zeno,person,,,ERW,10,0,7
431,,Scaliger Tombs,person,,,ERW,17,14,28
432,,B.F.C.C.,person,Q21531787,,IT,2,56,64
432,,Bernhard,person,Q359047,,IT,8,0,8
432,,Bernhard,person,Q359047,,IT,10,0,8
432,,Cremona,person,Q6231,,IT,2,281,288
432,,Logan,person,Q328494,,ERW,18,74,79
432,,Michael Field,person,Q839369,,ERW,18,1,14
432,,Moretto,person,Q954504,,ERW,11,86,93
433,,Bernhard,person,Q359047,,IT,9,0,8
433,,Bernhard,person,Q359047,,IT,11,0,8
433,,Bernhard,person,Q359047,,IT,14,0,8
433,,Bernhard,person,Q359047,,IT,3,334,342
433,,Cremona,person,Q6231,,IT,3,135,140
433,,Diderot,person,Q448,,IT,3,135,140
433,,Logan,person,Q328494,,ERW,2,74,79
433,,Michael Field,person,Q839369,,ERW,2,1,14
434,,Bernhard,person,Q359047,,IT,10,28,36
434,,Bernhard,person,Q359047,,IT,3,29,37
434,,Bernhard,person,Q359047,,IT,14,68,76
434,,Robertson,person,Q111175950,,ERW,8,0,9
435,,Bernhard,person,Q359047,,IT,3,0,8
435,,Bernhard,person,Q359047,,IT,2,85,93
435,,Bernhard,person,Q359047,,IT,7,39,47
435,,Bernhard,person,Q359047,,IT,9,45,53
435,,Clare,person,,Friend of Berensons,IT,2,70,76
435,,Dante,person,Q1067,,IT,3,88,94
435,,Dante,person,Q1067,,IT,4,5,19
435,,Graf,person,Q715306,,IT,7,32,45
435,,Grandma Costelloe,person,,No wikidata,IT,4,11,24
435,,Grandma Smith,person,,No wikidata,IT,15,14,27
435,,Karin,person,Q6370935,Karin Stephen,ERW,13,158,163
435,,Karin,person,Q6370935,Karin Stephen,ERW,13,292,297
435,,Mary,person,,,ERW,13,109,113
435,,Maude,person,,,ERW,1,82,87
435,,Maude,person,,,ERW,2,788,793
435,,Michaels,person,,,ERW,1,69,77
435,,Michaels,person,,,ERW,2,775,783
435,,Morelli,person,Q923703,,ERW,11,30,37
435,,Ray,person,Q7298165,,ERW,13,0,3
435,,Vasari,person,Q128027,,ERW,10,27,33
436,,Bernhard,person,Q359047,,IT,4,47,55
436,,Bernhard,person,Q359047,,IT,6,0,8
436,,Bernhard,person,Q359047,,IT,2,43,51
436,,May Jeffrey,person,Q76191267,maybe,ERW,4,57,64
436,,Miss Jeffrey,person,Q76191267,maybe,ERW,9,5,12
436,,Landsem,person,N/A,,ERW,9,101,108
436,,Michael,person,,,ERW,10,0,7
436,,Michael Field,person,Q839369,,ERW,1,0,13
436,,Michael Field,person,Q839369,,ERW,2,10,23
436,,Morelli,person,Q923703,,ERW,3,22,29
436,,Scott,person,,,ERW,5,99,104
436,,Shelley,person,,,ERW,1,110,117
436,,Shelley,person,,,ERW,2,120,127
436,,Vernon Lee,person,Q2669614,,ERW,4,13,23
436,,Vernon Lee’s,person,Q2669614,,ERW,11,20,32
437,,Amanda Head,person,N/A,,ERW,10,5,16
437,,Andrews,person,Q90184944,,IT,10,15,23
437,,Arthur S. Strong,person,Q16856876,S. Arthur Strong,ERW,12,0,16
437,,Cosmo Monkhouse,person,Q8007143,,ERW,11,0,15
437,,Emma,person,,Mary's maid,IT,6,0,9
437,,F. A. F. C. Went,person,Q1465275,,ERW,9,0,16
437,,Frans Wickhoff,person,N/A,,ERW,2,6,20
437,,Giulio,person,,No wikidata,IT,13,38,46
437,,H. Hapgood,person,,No wikidata,IT,2,86,93
437,,H. W. Massingham,person,Q5730225,,IT,5,42,48
437,,John M. Robertson,person,Q111175950,,ERW,3,0,17
437,,Leoni Dott,person,,,ERW,7,0,10
437,,Mary,person,,,ERW,1,105,109
437,,W. P. Garrison,person,Q7982464,,ERW,5,0,14
438,,Alfred Benn,person,Q4648505,,ERW,5,0,11
438,,Christina S. Bremner,person,Q88466476,,IT,11,5,25
438,,Dora Anderson,person,N/A,,ERW,2,0,13
438,,Fabio Guzzini,person,N/A,,ERW,4,0,13
438,,Forbes,person,Q3065143,,IT,6,5,11
438,,Giovanni Piccinelli,person,N/A,,ERW,1,7,26
438,,Raffaele Vadi,person,N/A,,ERW,3,5,18
438,,Signor Egisto Fabbri,person,Q98804321,,ERW,9,0,20
438,,Violet Paget,person,Q2669614,,ERW,8,5,17
439,,Christina Bremner,person,Q88466476,,ERW,7,5,22
439,,Jens Thiis,person,Q6179851,,ERW,2,0,10
439,,John Burke,person,Q20810566,,ERW,5,0,10
439,,Kemp,person,Q1849493,Margaret Kemp-Welch,ERW,6,5,9
439,,Lady Eastlake,person,Q513142,,ERW,1,0,13
439,,Norman Hapgood,person,Q103861124,,ERW,3,0,14
440,,Bradley,person,Q15982614,,ERW,5,18,25
440,,chez M. Estère,person,,Friend of Berensons,IT,4,173,179
440,,Cooper,person,Q3719235,,ERW,5,5,11
440,,Gustavo Frizzoni,person,Q1555828,,ERW,8,0,16
440,,Hermann Klinsman,person,N/A,,ERW,9,0,16
440,,Ingram Bywater,person,Q458401,,ERW,1,5,19
440,,J. H. Pollen,person,Q6240417,,ERW,2,5,17
440,,M. Sidney Parry,person,Q15997634,,ERW,4,0,15
440,,Signor Enrico Costa,person,Q19997507,,ERW,6,0,19
